2,0.1552433967590332

5,0.6864852905273438

10,3.694415807723999

15,25.896612405776978

20,55.904211282730103

25,101.308842420578

30,202.6307179927826

35,234.32652592658997

40,271.6162967681885

45,372.7625820636749

50,533.8574028015137

