2,0.008903264999389648
10,0.014033079147338867
20,0.019994497299194336
30,0.023009538650512695
40,0.02504873275756836
50,0.0275723934173584
60,0.027965545654296875
70,0.02501058578491211
80,0.026048898696899414
90,0.038045644760131836
100,0.027003049850463867
