1,0.011474370956420898

2,75.36439990997314

3,44.64256310462952

4,173.2814905643463

5,131.3636360168457

6,118.41336441040039

7,239.86690020561218

8,320.5955147743225

9,357.7609369754791

10,371.2228798866272

11,380.97853922843933

12,402.19324135780334

13,653.7820522785187

14,433.23358368873596

15,503.5454270839691

16,417.06242203712463

17,681.6244449615479

18,498.5897316932678

19,686.9905047416687

20,846.760591506958

